Time,CO2,CO,TEMP
17:54:16,0.18,0.58,33.25
17:54:27,0.13,1.37,33.50
17:54:36,0.09,1.66,33.25
17:54:45,0.11,1.76,34.50
17:54:54,0.30,1.83,35.75
17:55:03,0.46,2.05,34.75
17:55:12,0.06,2.48,35.50
17:55:21,0.11,2.36,35.50
17:55:30,0.07,3.00,35.75
17:55:39,0.07,3.17,34.25
17:55:48,0.31,2.71,35.25
17:55:57,0.24,2.86,36.50
17:56:06,0.11,3.24,36.00
